id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
398,left Taenia tecta,TT-L,379,6,1120,0.71946875,1556.704165
399,"left Taenia tecta, dorsal part",TTd-L,398,7,884,0.36028125,2453.63865
405,"left Taenia tecta, ventral part",TTv-L,398,7,236,0.3591875,657.0384548
410,left Dorsal peduncular area,DP-L,379,6,426,0.250140625,1703.042039
416,left Piriform area,PIR-L,379,6,20116,5.782515625,3478.762757
421,left Nucleus of the lateral olfactory tract,NLOT-L,379,6,351,0.15934375,2202.78486
423,"left Nucleus of the lateral olfactory tract, molecular layer",NLOT1-L,421,7,97,0.05571875,1740.886147
424,"left Nucleus of the lateral olfactory tract, pyramidal layer",NLOT2-L,421,7,225,0.07475,3010.033445
425,"left Nucleus of the lateral olfactory tract, layer 3",NLOT3-L,421,7,29,0.028875,1004.329004
426,left Cortical amygdalar area,COA-L,379,6,4640,1.6323125,2842.592947
427,"left Cortical amygdalar area, anterior part",COAa-L,426,7,1834,0.383734375,4779.347693
431,"left Cortical amygdalar area, posterior part",COAp-L,426,7,2806,1.248578125,2247.356368
432,"left Cortical amygdalar area, posterior part, lateral zone",COApl-L,431,8,1246,0.601015625,2073.157416
438,"left Cortical amygdalar area, posterior part, medial zone",COApm-L,431,8,1560,0.6475625,2409.033877
444,left Piriform-amygdalar area,PAA-L,379,6,2183,0.595578125,3665.346171
449,left Postpiriform transition area,TR-L,379,6,1852,0.699453125,2647.782866
454,left Hippocampal formation,HPF-L,4,5,25555,21.31992188,1198.644167
455,left Hippocampal region,HIP-L,454,6,10016,11.86335938,844.2802484
456,left Ammon's horn,CA-L,455,7,8287,8.473609375,977.9775811
457,left Field CA1,CA1-L,456,8,6741,5.10415625,1320.68841
462,left Field CA2,CA2-L,456,8,81,0.237890625,340.4926108
467,left Field CA3,CA3-L,456,8,1465,3.1315625,467.8175831
473,left Dentate gyrus,DG-L,455,7,1716,3.2985,520.2364711
474,"left Dentate gyrus, molecular layer",DG-mo-L,473,8,806,2.154328125,374.1305656
475,"left Dentate gyrus, polymorph layer",DG-po-L,473,8,381,0.342515625,1112.358013
476,"left Dentate gyrus, granule cell layer",DG-sg-L,473,8,529,0.80165625,659.8838342
490,left Fasciola cinerea,FC-L,455,7,9,0.030546875,294.629156
491,left Induseum griseum,IG-L,455,7,4,0.060703125,65.89446589
492,left Retrohippocampal region,RHP-L,454,6,15412,9.24640625,1666.80974
493,left Entorhinal area,ENT-L,492,7,11728,5.704109375,2056.061556
494,"left Entorhinal area, lateral part",ENTl-L,493,8,8303,3.1885625,2603.994747
495,"left Entorhinal area, lateral part, layer 1",ENTl1-L,494,9,714,0.4903125,1456.214149
496,"left Entorhinal area, lateral part, layer 2",ENTl2-L,494,9,2955,0.801859375,3685.184824
500,"left Entorhinal area, lateral part, layer 3",ENTl3-L,494,9,1485,0.6590625,2253.200569
503,"left Entorhinal area, lateral part, layer 5",ENTl5-L,494,9,1730,0.7134375,2424.879544
505,"left Entorhinal area, lateral part, layer 6a",ENTl6a-L,494,9,1419,0.523890625,2708.580632
507,"left Entorhinal area, medial part, dorsal zone",ENTm-L,493,8,3425,2.515546875,1361.532967
508,"left Entorhinal area, medial part, dorsal zone, layer 1",ENTm1-L,507,9,466,0.62259375,748.4816544
509,"left Entorhinal area, medial part, dorsal zone, layer 2",ENTm2-L,507,9,910,0.630703125,1442.834138
512,"left Entorhinal area, medial part, dorsal zone, layer 3",ENTm3-L,507,9,780,0.491546875,1586.827299
514,"left Entorhinal area, medial part, dorsal zone, layer 5",ENTm5-L,507,9,701,0.456796875,1534.59894
516,"left Entorhinal area, medial part, dorsal zone, layer 6",ENTm6-L,507,9,568,0.31390625,1809.457442
523,left Parasubiculum,PAR-L,492,7,173,0.466609375,370.7598031
527,left Postsubiculum,POST-L,492,7,80,0.54015625,148.1052936
531,left Presubiculum,PRE-L,492,7,221,0.46190625,478.4520668
535,left Subiculum,SUB-L,492,7,997,1.0515625,948.1129272
544,left Prosubiculum,ProS-L,492,7,1662,0.64990625,2557.291917
553,left Hippocampo-amygdalar transition area,HATA-L,492,7,436,0.2110625,2065.738821
554,left Area prostriata,APr-L,492,7,115,0.16109375,713.8700291
555,left Cortical subplate,CTXsp-L,3,4,12238,4.45309375,2748.201742
557,left Claustrum,CLA-L,555,5,1148,0.276015625,4159.184829
558,left Endopiriform nucleus,EP-L,555,5,2636,1.395171875,1889.372949
559,"left Endopiriform nucleus, dorsal part",EPd-L,558,6,1821,0.908828125,2003.679189
560,"left Endopiriform nucleus, ventral part",EPv-L,558,6,815,0.48634375,1675.769453
561,left Lateral amygdalar nucleus,LA-L,555,5,3052,0.418609375,7290.806614
562,left Basolateral amygdalar nucleus,BLA-L,555,5,2046,0.950453125,2152.65745
563,"left Basolateral amygdalar nucleus, anterior part",BLAa-L,562,6,1153,0.385328125,2992.254977
564,"left Basolateral amygdalar nucleus, posterior part",BLAp-L,562,6,574,0.355703125,1613.705249
565,"left Basolateral amygdalar nucleus, ventral part",BLAv-L,562,6,319,0.209421875,1523.241065
566,left Basomedial amygdalar nucleus,BMA-L,555,5,2004,0.7424375,2699.217106
567,"left Basomedial amygdalar nucleus, anterior part",BMAa-L,566,6,1234,0.383953125,3213.933993
568,"left Basomedial amygdalar nucleus, posterior part",BMAp-L,566,6,770,0.358484375,2147.931831
569,left Posterior amygdalar nucleus,PA-L,555,5,919,0.483109375,1902.260746
570,left Cerebral nuclei,CNU-L,2,3,29495,27.14026563,1086.761655
571,left Striatum,STR-L,570,4,25547,22.46926563,1136.975299
572,left Striatum dorsal region,STRd-L,571,5,7123,13.00915625,547.5374316
573,left Caudoputamen,CP-L,572,6,7123,13.00915625,547.5374316
574,left Striatum ventral region,STRv-L,571,5,6283,4.32478125,1452.790242
575,left Nucleus accumbens,ACB-L,574,6,3811,2.19953125,1732.641898
576,left Fundus of striatum,FS-L,574,6,322,0.2160625,1490.309517
577,left Olfactory tubercle,OT-L,574,6,2150,1.9091875,1126.133499
585,left Lateral septal complex,LSX-L,571,5,4194,1.776625,2360.655738
586,left Lateral septal nucleus,LS-L,585,6,4137,1.524359375,2713.926957
587,"left Lateral septal nucleus, caudal (caudodorsal) part",LSc-L,586,7,38,0.281609375,134.9386895
588,"left Lateral septal nucleus, rostral (rostroventral) part",LSr-L,586,7,1955,0.939234375,2081.482591
589,"left Lateral septal nucleus, ventral part",LSv-L,586,7,2144,0.303515625,7063.886744
590,left Septofimbrial nucleus,SF-L,585,6,50,0.2335625,214.0754616
591,left Septohippocampal nucleus,SH-L,585,6,7,0.018703125,374.2690058
592,left Striatum-like amygdalar nuclei,sAMY-L,571,5,5313,2.023546875,2625.587806
593,left Anterior amygdalar area,AAA-L,592,6,250,0.247109375,1011.697755
594,left Bed nucleus of the accessory olfactory tract,BA-L,592,6,14,0.012578125,1113.043478
595,left Central amygdalar nucleus,CEA-L,592,6,1829,0.659015625,2775.351495
596,"left Central amygdalar nucleus, capsular part",CEAc-L,595,7,395,0.154609375,2554.82567
597,"left Central amygdalar nucleus, lateral part",CEAl-L,595,7,583,0.130015625,4484.076433
598,"left Central amygdalar nucleus, medial part",CEAm-L,595,7,851,0.374390625,2273.027002
599,left Intercalated amygdalar nucleus,IA-L,592,6,231,0.091609375,2521.575985
600,left Medial amygdalar nucleus,MEA-L,592,6,2989,1.013234375,2949.959135
608,left Pallidum,PAL-L,570,4,3948,4.671,845.2151574
609,"left Pallidum, dorsal region",PALd-L,608,5,128,0.993390625,128.8516287
610,"left Globus pallidus, external segment",GPe-L,609,6,117,0.78159375,149.6941346
611,"left Globus pallidus, internal segment",GPi-L,609,6,11,0.211796875,51.93655478
612,"left Pallidum, ventral region",PALv-L,608,5,1196,1.696140625,705.1302129
613,left Substantia innominata,SI-L,612,6,1145,1.513796875,756.3762476
614,left Magnocellular nucleus,MA-L,612,6,51,0.18234375,279.6915167
615,"left Pallidum, medial region",PALm-L,608,5,409,0.7436875,549.9621817
616,left Medial septal complex,MSC-L,615,6,374,0.56753125,658.9945488
617,left Medial septal nucleus,MS-L,616,7,148,0.200890625,736.7192969
618,left Diagonal band nucleus,NDB-L,616,7,226,0.366640625,616.4074153
619,left Triangular nucleus of septum,TRS-L,615,6,35,0.17615625,198.687245
620,"left Pallidum, caudal region",PALc-L,608,5,1907,0.673984375,2829.442448
621,left Bed nuclei of the stria terminalis,BST-L,620,6,1899,0.670234375,2833.337219
638,left Bed nucleus of the anterior commissure,BAC-L,620,6,8,0.00375,2133.333333
639,left Brain stem,BS-L,1,2,55200,59.824375,922.7008222
640,left Interbrain,IB-L,639,3,30909,17.69501563,1746.76308
641,left Thalamus,TH-L,640,4,7461,10.12014063,737.2427199
642,"left Thalamus, sensory-motor cortex related",DORsm-L,641,5,1271,3.337578125,380.8150558
643,left Ventral group of the dorsal thalamus,VENT-L,642,6,457,2.42896875,188.1456894
644,left Ventral anterior-lateral complex of the thalamus,VAL-L,643,7,20,0.40915625,48.88108149
645,left Ventral medial nucleus of the thalamus,VM-L,643,7,255,0.46290625,550.8674813
646,left Ventral posterior complex of the thalamus,VP-L,643,7,147,1.417203125,103.7254275
647,left Ventral posterolateral nucleus of the thalamus,VPL-L,646,8,18,0.438765625,41.02418005
648,"left Ventral posterolateral nucleus of the thalamus, parvicellular part",VPLpc-L,646,8,0,0.04940625,0
649,left Ventral posteromedial nucleus of the thalamus,VPM-L,646,8,31,0.8220625,37.71002813
650,"left Ventral posteromedial nucleus of the thalamus, parvicellular part",VPMpc-L,646,8,98,0.10696875,916.1554192
651,left Posterior triangular thalamic nucleus,PoT-L,643,7,35,0.139703125,250.5312605
652,left Subparafascicular nucleus,SPF-L,642,6,438,0.10190625,4298.068077
653,"left Subparafascicular nucleus, magnocellular part",SPFm-L,652,7,323,0.03465625,9320.108206
654,"left Subparafascicular nucleus, parvicellular part",SPFp-L,652,7,115,0.06725,1710.037175
655,left Subparafascicular area,SPA-L,642,6,183,0.064859375,2821.488798
656,left Peripeduncular nucleus,PP-L,642,6,126,0.0305625,4122.699387
657,"left Geniculate group, dorsal thalamus",GENd-L,642,6,67,0.71128125,94.19621282
658,left Medial geniculate complex,MG-L,657,7,22,0.34965625,62.91893824
659,"left Medial geniculate complex, dorsal part",MGd-L,658,8,8,0.086046875,92.97258035
660,"left Medial geniculate complex, ventral part",MGv-L,658,8,7,0.138546875,50.52441638
661,"left Medial geniculate complex, medial part",MGm-L,658,8,7,0.1250625,55.97201399
662,left Dorsal part of the lateral geniculate complex,LGd-L,657,7,45,0.361625,124.4382993
663,"left Dorsal part of the lateral geniculate complex, shell",LGd-sh-L,662,8,11,0.103984375,105.785124
664,"left Dorsal part of the lateral geniculate complex, core",LGd-co-L,662,8,34,0.209796875,162.0615178
665,"left Dorsal part of the lateral geniculate complex, ipsilateral zone",LGd-ip-L,662,8,0,0.04784375,0
666,"left Thalamus, polymodal association cortex related",DORpm-L,641,5,5645,6.323328125,892.7260911
667,left Lateral group of the dorsal thalamus,LAT-L,666,6,141,1.53896875,91.6197941
668,left Lateral posterior nucleus of the thalamus,LP-L,667,7,47,0.6015625,78.12987013
669,left Posterior complex of the thalamus,PO-L,667,7,55,0.626140625,87.83969256
670,left Posterior limiting nucleus of the thalamus,POL-L,667,7,35,0.102546875,341.307329
671,left Suprageniculate nucleus,SGN-L,667,7,3,0.090890625,33.00670449
672,left Ethmoid nucleus of the thalamus,Eth-L,667,7,1,0.117828125,8.486938072
674,left Anterior group of the dorsal thalamus,ATN-L,666,6,412,1.07915625,381.7797469
675,left Anteroventral nucleus of thalamus,AV-L,674,7,27,0.2078125,129.924812
676,left Anteromedial nucleus,AM-L,674,7,108,0.205328125,525.9873678
677,"left Anteromedial nucleus, dorsal part",AMd-L,676,8,55,0.122265625,449.8402556
678,"left Anteromedial nucleus, ventral part",AMv-L,676,8,53,0.0830625,638.0737397
679,left Anterodorsal nucleus,AD-L,674,7,17,0.08021875,211.9205298
680,left Interanteromedial nucleus of the thalamus,IAM-L,674,7,38,0.02125,1788.235294
681,left Interanterodorsal nucleus of the thalamus,IAD-L,674,7,184,0.056375,3263.858093
682,left Lateral dorsal nucleus of thalamus,LD-L,674,7,38,0.508171875,74.77784952
683,left Medial group of the dorsal thalamus,MED-L,666,6,1048,1.003234375,1044.621303
684,left Intermediodorsal nucleus of the thalamus,IMD-L,683,7,185,0.08503125,2175.670709
685,left Mediodorsal nucleus of thalamus,MD-L,683,7,639,0.6888125,927.6835133
689,left Submedial nucleus of the thalamus,SMT-L,683,7,24,0.153609375,156.2404638
690,left Perireunensis nucleus,PR-L,683,7,200,0.07578125,2639.175258
691,left Midline group of the dorsal thalamus,MTN-L,666,6,2670,0.584015625,4571.795489
692,left Paraventricular nucleus of the thalamus,PVT-L,691,7,1747,0.217140625,8045.477441
693,left Parataenial nucleus,PT-L,691,7,546,0.115015625,4747.18109
694,left Nucleus of reuniens,RE-L,691,7,271,0.210328125,1288.462967
695,left Xiphoid thalamic nucleus,Xi-L,691,7,106,0.04153125,2552.294959
696,left Intralaminar nuclei of the dorsal thalamus,ILM-L,666,6,1050,0.800203125,1312.166833
697,left Rhomboid nucleus,RH-L,696,7,152,0.04453125,3413.333333
698,left Central medial nucleus of the thalamus,CM-L,696,7,335,0.12253125,2733.996429
699,left Paracentral nucleus,PCN-L,696,7,17,0.11903125,142.8196377
700,left Central lateral nucleus of the thalamus,CL-L,696,7,89,0.181703125,489.8099579
701,left Parafascicular nucleus,PF-L,696,7,56,0.2445,229.0388548
702,left Posterior intralaminar thalamic nucleus,PIL-L,696,7,401,0.08790625,4561.677924
703,left Reticular nucleus of the thalamus,RT-L,666,6,198,0.7235,273.6696614
704,"left Geniculate group, ventral thalamus",GENv-L,666,6,46,0.26103125,176.2241111
705,left Intergeniculate leaflet of the lateral geniculate complex,IGL-L,704,7,7,0.0344375,203.2667877
706,left Intermediate geniculate nucleus,IntG-L,704,7,9,0.011171875,805.5944056
707,left Ventral part of the lateral geniculate complex,LGv-L,704,7,30,0.202109375,148.4344801
710,left Subgeniculate nucleus,SubG-L,704,7,0,0.0133125,0
711,left Epithalamus,EPI-L,666,6,80,0.33321875,240.0825284
712,left Medial habenula,MH-L,711,7,13,0.160234375,81.13115553
713,left Lateral habenula,LH-L,711,7,67,0.172984375,387.3182188
715,left Hypothalamus,HY-L,640,4,23448,7.574875,3095.496625
716,left Periventricular zone,PVZ-L,715,5,790,0.38225,2066.710268
717,left Supraoptic nucleus,SO-L,716,6,86,0.02325,3698.924731
718,left Accessory supraoptic group,ASO-L,716,6,23,0.003046875,7548.717949
720,left Paraventricular hypothalamic nucleus,PVH-L,716,6,518,0.092796875,5582.084526
731,"left Periventricular hypothalamic nucleus, anterior part",PVa-L,716,6,10,0.024609375,406.3492063
732,"left Periventricular hypothalamic nucleus, intermediate part",PVi-L,716,6,80,0.096640625,827.8092158
733,left Arcuate hypothalamic nucleus,ARH-L,716,6,73,0.14190625,514.4241357
734,left Periventricular region,PVR-L,715,5,3531,1.01753125,3470.163693
735,left Anterodorsal preoptic nucleus,ADP-L,734,6,236,0.050390625,4683.410853
737,left Anteroventral preoptic nucleus,AVP-L,734,6,96,0.045921875,2090.506975
738,left Anteroventral periventricular nucleus,AVPV-L,734,6,97,0.090265625,1074.606197
739,left Dorsomedial nucleus of the hypothalamus,DMH-L,734,6,1621,0.186125,8709.200806
743,left Median preoptic nucleus,MEPO-L,734,6,9,0.01821875,493.9965695
744,left Medial preoptic area,MPO-L,734,6,722,0.27884375,2589.263701
745,left Vascular organ of the lamina terminalis,OV-L,734,6,1,0.004171875,239.7003745
746,left Posterodorsal preoptic nucleus,PD-L,734,6,14,0.005765625,2428.184282
747,left Parastrial nucleus,PS-L,734,6,220,0.048296875,4555.160142
749,"left Periventricular hypothalamic nucleus, posterior part",PVp-L,734,6,84,0.062953125,1334.326136
750,"left Periventricular hypothalamic nucleus, preoptic part",PVpo-L,734,6,78,0.070546875,1105.647841
751,left Subparaventricular zone,SBPV-L,734,6,120,0.0540625,2219.653179
752,left Suprachiasmatic nucleus,SCH-L,734,6,6,0.033,181.8181818
753,left Subfornical organ,SFO-L,734,6,0,0.010421875,0
754,left Ventromedial preoptic nucleus,VMPO-L,734,6,38,0.025109375,1513.378967
755,left Ventrolateral preoptic nucleus,VLPO-L,734,6,189,0.0334375,5652.336449
756,left Hypothalamic medial zone,MEZ-L,715,5,7458,1.916609375,3891.246749
757,left Anterior hypothalamic nucleus,AHN-L,756,6,1448,0.3546875,4082.46696
762,left Mammillary body,MBO-L,756,6,558,0.50525,1104.403761
763,left Lateral mammillary nucleus,LM-L,762,7,6,0.03884375,154.465004
764,left Medial mammillary nucleus,MM-L,762,7,55,0.268203125,205.0684532
765,"left Medial mammillary nucleus, median part",MMme-L,764,8,10,0.0375,266.6666667
766,"left Medial mammillary nucleus, lateral part",MMl-L,764,8,19,0.106578125,178.2729805
767,"left Medial mammillary nucleus, medial part",MMm-L,764,8,14,0.0681875,205.3162236
768,"left Medial mammillary nucleus, posterior part",MMp-L,764,8,3,0.01821875,164.6655232
769,"left Medial mammillary nucleus, dorsal part",MMd-L,764,8,9,0.03771875,238.6081193
770,left Supramammillary nucleus,SUM-L,762,7,357,0.1266875,2817.957573
773,left Tuberomammillary nucleus,TM-L,762,7,140,0.071515625,1957.614158
774,"left Tuberomammillary nucleus, dorsal part",TMd-L,773,8,40,0.017328125,2308.385933
775,"left Tuberomammillary nucleus, ventral part",TMv-L,773,8,100,0.0541875,1845.44406
776,left Medial preoptic nucleus,MPN-L,756,6,721,0.201140625,3584.556824
780,left Dorsal premammillary nucleus,PMd-L,756,6,203,0.065859375,3082.32503
781,left Ventral premammillary nucleus,PMv-L,756,6,491,0.09790625,5015.001596
782,"left Paraventricular hypothalamic nucleus, descending division",PVHd-L,756,6,524,0.06534375,8019.129603
787,left Ventromedial hypothalamic nucleus,VMH-L,756,6,1235,0.2743125,4502.164502
792,left Posterior hypothalamic nucleus,PH-L,756,6,2278,0.352109375,6469.580652
793,left Hypothalamic lateral zone,LZ-L,715,5,6101,2.8434375,2145.642378
794,left Lateral hypothalamic area,LHA-L,793,6,2627,1.0360625,2535.56132
795,left Lateral preoptic area,LPO-L,793,6,482,0.277265625,1738.405185
796,left Preparasubthalamic nucleus,PST-L,793,6,13,0.006453125,2014.527845
797,left Parasubthalamic nucleus,PSTN-L,793,6,568,0.0831875,6827.948911
798,left Perifornical nucleus,PeF-L,793,6,584,0.107046875,5455.553934
799,left Retrochiasmatic area,RCH-L,793,6,71,0.0739375,960.2704987
800,left Subthalamic nucleus,STN-L,793,6,19,0.09725,195.3727506
801,left Tuberal nucleus,TU-L,793,6,683,0.26178125,2609.048585
802,left Zona incerta,ZI-L,793,6,1054,0.900453125,1170.521786
804,left Fields of Forel,FF-L,802,7,18,0.120953125,148.8179822
805,left Median eminence,ME-L,715,5,10,0.038703125,258.377069
806,left Midbrain,MB-L,639,3,17925,18.33484375,977.646728
807,"left Midbrain, sensory related",MBsen-L,806,4,5799,3.427421875,1691.942285
808,"left Superior colliculus, sensory related",SCs-L,807,5,1760,1.07721875,1633.837138
809,"left Superior colliculus, optic layer",SCop-L,808,6,668,0.321,2080.996885
810,"left Superior colliculus, superficial gray layer",SCsg-L,808,6,909,0.5754375,1579.667644
811,"left Superior colliculus, zonal layer",SCzo-L,808,6,183,0.18078125,1012.27312
812,left Inferior colliculus,IC-L,807,5,3979,2.2235625,1789.470725
813,"left Inferior colliculus, central nucleus",ICc-L,812,6,941,0.56334375,1670.383314
814,"left Inferior colliculus, dorsal nucleus",ICd-L,812,6,1917,0.661453125,2898.164552
815,"left Inferior colliculus, external nucleus",ICe-L,812,6,1121,0.998765625,1122.385445
816,left Nucleus of the brachium of the inferior colliculus,NB-L,807,5,44,0.043703125,1006.792992
817,left Nucleus sagulum,SAG-L,807,5,3,0.049,61.2244898
818,left Parabigeminal nucleus,PBG-L,807,5,2,0.02240625,89.26080893
819,left Midbrain trigeminal nucleus,MEV-L,807,5,11,0.0048125,2285.714286
820,left Subcommissural organ,SCO-L,807,5,0,0.00671875,0
821,"left Midbrain, motor related",MBmot-L,806,4,8817,10.63796875,828.8236417
822,"left Substantia nigra, reticular part",SNr-L,821,5,91,0.773984375,117.5734329
823,left Ventral tegmental area,VTA-L,821,5,207,0.213796875,968.2087262
824,left Paranigral nucleus,PN-L,821,5,6,0.01084375,553.314121
825,"left Midbrain reticular nucleus, retrorubral area",RR-L,821,5,35,0.069046875,506.902014
826,left Midbrain reticular nucleus,MRN-L,821,5,735,2.57221875,285.7455261
830,"left Superior colliculus, motor related",SCm-L,821,5,3106,2.823328125,1100.120093
831,"left Superior colliculus, motor related, deep gray layer",SCdg-L,830,6,655,0.59640625,1098.244695
832,"left Superior colliculus, motor related, deep white layer",SCdw-L,830,6,179,0.16553125,1081.366811
833,"left Superior colliculus, motor related, intermediate white layer",SCiw-L,830,6,840,1.0450625,803.7796782
834,"left Superior colliculus, motor related, intermediate gray layer",SCig-L,830,6,1432,1.016328125,1408.993774
838,left Periaqueductal gray,PAG-L,821,5,4020,2.34271875,1715.95502
839,left Precommissural nucleus,PRC-L,838,6,216,0.085765625,2518.491529
840,left Interstitial nucleus of Cajal,INC-L,838,6,2,0.039546875,50.57289609
841,left Nucleus of Darkschewitsch,ND-L,838,6,13,0.045921875,283.0894862
842,left Supraoculomotor periaqueductal gray,Su3-L,838,6,6,0.020953125,286.3534676
843,left Pretectal region,PRT-L,821,5,338,1.039640625,325.1123435
844,left Anterior pretectal nucleus,APN-L,843,6,49,0.63828125,76.76866585
845,left Medial pretectal area,MPT-L,843,6,18,0.022,818.1818182
846,left Nucleus of the optic tract,NOT-L,843,6,58,0.102859375,563.876652
847,left Nucleus of the posterior commissure,NPC-L,843,6,145,0.143984375,1007.053717
848,left Olivary pretectal nucleus,OP-L,843,6,8,0.02921875,273.7967914
849,left Posterior pretectal nucleus,PPT-L,843,6,41,0.071984375,569.5680486
850,left Retroparafascicular nucleus,RPF-L,843,6,19,0.0313125,606.7864271
852,left Cuneiform nucleus,CUN-L,821,5,147,0.275515625,533.5450576
853,left Red nucleus,RN-L,821,5,16,0.39384375,40.62524796
854,left Oculomotor nucleus,III-L,821,5,1,0.0161875,61.77606178
855,left Medial accesory oculomotor nucleus,MA3-L,821,5,2,0.008296875,241.0546139
856,left Edinger-Westphal nucleus,EW-L,821,5,81,0.01075,7534.883721
857,left Trochlear nucleus,IV-L,821,5,1,0.003453125,289.5927602
858,left Paratrochlear nucleus,Pa4-L,821,5,0,0.007953125,0
859,left Ventral tegmental nucleus,VTN-L,821,5,1,0.0186875,53.51170569
860,left Anterior tegmental nucleus,AT-L,821,5,6,0.021578125,278.0593773
861,left Lateral terminal nucleus of the accessory optic tract,LT-L,821,5,1,0.00890625,112.2807018
862,left Dorsal terminal nucleus of the accessory optic tract,DT-L,821,5,2,0.005671875,352.6170799
863,left Medial terminal nucleus of the accessory optic tract,MT-L,821,5,21,0.021546875,974.6192893
865,"left Midbrain, behavioral state related",MBsta-L,806,4,294,0.901578125,326.0948684
866,"left Substantia nigra, compact part",SNc-L,865,5,24,0.098421875,243.8482299
867,left Pedunculopontine nucleus,PPN-L,865,5,120,0.44528125,269.492596
868,left Midbrain raphe nuclei,RAmb-L,865,5,150,0.357875,419.1407614
869,left Interfascicular nucleus raphe,IF-L,868,6,35,0.042578125,822.0183486
870,left Interpeduncular nucleus,IPN-L,868,6,36,0.175421875,205.21956
871,"left Interpeduncular nucleus, rostral",IPR-L,870,7,8,0.038875,205.7877814
872,"left Interpeduncular nucleus, caudal",IPC-L,870,7,2,0.0328125,60.95238095
873,"left Interpeduncular nucleus, apical",IPA-L,870,7,1,0.011953125,83.66013072
874,"left Interpeduncular nucleus, lateral",IPL-L,870,7,5,0.031,161.2903226
875,"left Interpeduncular nucleus, intermediate",IPI-L,870,7,0,0.016546875,0
876,"left Interpeduncular nucleus, dorsomedial",IPDM-L,870,7,2,0.009796875,204.1467305
877,"left Interpeduncular nucleus, dorsolateral",IPDL-L,870,7,12,0.018875,635.7615894
878,"left Interpeduncular nucleus, rostrolateral",IPRL-L,870,7,6,0.009671875,620.355412
879,left Rostral linear nucleus raphe,RL-L,868,6,47,0.026359375,1783.046829
880,left Central linear nucleus raphe,CLI-L,868,6,15,0.04115625,364.4646925
881,left Dorsal nucleus raphe,DR-L,868,6,17,0.072359375,234.9384582
882,left Hindbrain,HB-L,639,3,6366,23.79451563,267.5406426
883,left Pons,P-L,882,4,1985,8.338546875,238.0510693
884,"left Pons, sensory related",P-sen-L,883,5,578,1.919203125,301.1666626
885,left Nucleus of the lateral lemniscus,NLL-L,884,6,3,0.3616875,8.294453084
889,left Principal sensory nucleus of the trigeminal,PSV-L,884,6,23,0.547578125,42.00313882
890,left Parabrachial nucleus,PB-L,884,6,463,0.56046875,826.0942292
891,left Koelliker-Fuse subnucleus,KF-L,890,7,21,0.08771875,239.4014963
902,left Superior olivary complex,SOC-L,884,6,89,0.44946875,198.0115414
903,"left Superior olivary complex, periolivary region",POR-L,902,7,77,0.182,423.0769231
904,"left Superior olivary complex, medial part",SOCm-L,902,7,9,0.098046875,91.79282869
905,"left Superior olivary complex, lateral part",SOCl-L,902,7,3,0.169421875,17.70727658
906,"left Pons, motor related",P-mot-L,883,5,651,2.8958125,224.8073727
907,left Barrington's nucleus,B-L,906,6,32,0.007671875,4171.07943
908,left Dorsal tegmental nucleus,DTN-L,906,6,2,0.05184375,38.5774563
910,left Posterodorsal tegmental nucleus,PDTg-L,906,6,0,0.023875,0
911,left Pontine central gray,PCG-L,906,6,120,0.27109375,442.6512968
912,left Pontine gray,PG-L,906,6,180,0.481984375,373.4560897
913,"left Pontine reticular nucleus, caudal part",PRNc-L,906,6,217,1.174078125,184.8258607
915,left Supragenual nucleus,SG-L,906,6,0,0.00859375,0
917,left Supratrigeminal nucleus,SUT-L,906,6,15,0.13021875,115.1907847
918,left Tegmental reticular nucleus,TRN-L,906,6,54,0.3445625,156.7204789
919,left Motor nucleus of trigeminal,V-L,906,6,5,0.177484375,28.17149397
920,left Peritrigeminal zone,P5-L,906,6,22,0.1598125,137.6613219
921,left Accessory trigeminal nucleus,Acs5-L,906,6,0,0.007234375,0
922,left Parvicellular motor 5 nucleus,PC5-L,906,6,0,0.035265625,0
923,left Intertrigeminal nucleus,I5-L,906,6,4,0.02209375,181.0466761
924,"left Pons, behavioral state related",P-sat-L,883,5,393,1.72528125,227.7889475
925,left Superior central nucleus raphe,CS-L,924,6,69,0.2966875,232.5679376
928,left Locus ceruleus,LC-L,924,6,8,0.007328125,1091.684435
929,left Laterodorsal tegmental nucleus,LDT-L,924,6,53,0.102125,518.9718482
930,left Nucleus incertus,NI-L,924,6,12,0.051921875,231.116461
931,left Pontine reticular nucleus,PRNr-L,924,6,184,1.182078125,155.6580704
932,left Nucleus raphe pontis,RPO-L,924,6,26,0.048296875,538.3371077
933,left Subceruleus nucleus,SLC-L,924,6,9,0.013171875,683.2740214
934,left Sublaterodorsal nucleus,SLD-L,924,6,32,0.023671875,1351.815182
935,left Medulla,MY-L,882,4,4381,15.45596875,283.4503661
936,"left Medulla, sensory related",MY-sen-L,935,5,1019,3.966765625,256.8843477
937,left Area postrema,AP-L,936,6,19,0.025875,734.2995169
938,left Cochlear nuclei,CN-L,936,6,145,0.81571875,177.7573459
941,left Dorsal cochlear nucleus,DCO-L,938,7,65,0.306,212.4183007
942,left Ventral cochlear nucleus,VCO-L,938,7,80,0.50971875,156.949298
943,left Dorsal column nuclei,DCN-L,936,6,44,0.207734375,211.8089507
944,left Cuneate nucleus,CU-L,943,7,21,0.1669375,125.7955822
945,left Gracile nucleus,GR-L,943,7,23,0.040796875,563.768671
